order_id,order_date,customer_segment,region,product_category,product_name,unit_price,quantity,discount,total_revenue,payment_method,customer_rating
ORD-2024-0427,2024-05-14,Small Business,Latin America,Furniture,Bookshelf 5-Tier,118.61,1,0.0,118.61,Bank Transfer,5
ORD-2024-0428,2024-01-30,Consumer,Asia-Pacific,Furniture,Desk Lamp LED,35.55,2,0.0,71.1,Credit Card,5
ORD-2024-0429,2024-09-18,Consumer,Europe,Furniture,Standing Desk,456.98,3,0.0,1370.94,Bank Transfer,5
ORD-2024-0430,2024-06-29,Consumer,North America,Apparel,Waterproof Backpack,66.54,2,0.05,126.43,Bank Transfer,5
ORD-2024-0431,2024-10-13,Corporate,Europe,Office Supplies,Stapler Heavy Duty,22.23,8,0.0,177.84,Apple Pay,4
ORD-2024-0432,2024-05-13,Consumer,Asia-Pacific,Furniture,Desk Lamp LED,35.01,2,0.05,66.52,Bank Transfer,5
ORD-2024-0433,2024-10-21,Corporate,Asia-Pacific,Office Supplies,Document Scanner,195.13,8,0.05,1482.99,Apple Pay,5
ORD-2024-0434,2024-01-15,Small Business,Europe,Apparel,Cotton Hoodie,56.59,1,0.0,56.59,PayPal,5
ORD-2024-0435,2024-07-30,Small Business,Latin America,Office Supplies,Premium Notebook 3-Pack,17.62,3,0.0,52.86,Bank Transfer,3
ORD-2024-0436,2024-04-01,Corporate,Europe,Apparel,Casual Sneakers,83.04,1,0.15,70.58,PayPal,4
ORD-2024-0437,2024-05-03,Consumer,Asia-Pacific,Office Supplies,Gel Pen Set 12x,12.4,1,0.1,11.16,Credit Card,3
ORD-2024-0438,2024-02-10,Corporate,Latin America,Apparel,Cotton Hoodie,52.48,3,0.05,149.57,Bank Transfer,4
ORD-2024-0439,2024-10-21,Consumer,Latin America,Office Supplies,Document Scanner,190.21,1,0.1,171.19,PayPal,2
ORD-2024-0440,2024-08-04,Corporate,Europe,Apparel,Cotton Hoodie,56.02,2,0.0,112.04,Credit Card,5
ORD-2024-0441,2024-08-23,Corporate,Asia-Pacific,Office Supplies,Premium Notebook 3-Pack,18.15,1,0.0,18.15,Bank Transfer,3
ORD-2024-0442,2024-05-14,Corporate,Latin America,Furniture,Bookshelf 5-Tier,118.39,2,0.05,224.94,PayPal,4
ORD-2024-0443,2024-07-09,Consumer,Europe,Office Supplies,Document Scanner,182.99,1,0.0,182.99,Bank Transfer,5
ORD-2024-0444,2024-10-11,Consumer,Latin America,Apparel,Waterproof Backpack,66.55,1,0.1,59.89,PayPal,4
ORD-2024-0445,2024-03-09,Consumer,Latin America,Office Supplies,Document Scanner,191.29,1,0.05,181.73,PayPal,2
ORD-2024-0446,2024-05-10,Corporate,Asia-Pacific,Apparel,Cotton Hoodie,54.24,2,0.0,108.48,Credit Card,4
ORD-2024-0447,2024-06-28,Small Business,Latin America,Furniture,Standing Desk,442.13,8,0.0,3537.04,Apple Pay,5
ORD-2024-0448,2024-07-14,Corporate,Asia-Pacific,Office Supplies,Document Scanner,183.68,2,0.0,367.36,Apple Pay,5
ORD-2024-0449,2024-02-06,Small Business,Asia-Pacific,Electronics,Wireless Headphones,152.3,1,0.0,152.3,Apple Pay,4
ORD-2024-0450,2024-08-15,Small Business,Europe,Office Supplies,Document Scanner,180.94,2,0.0,361.88,Bank Transfer,5
ORD-2024-0451,2024-02-10,Small Business,Latin America,Furniture,Standing Desk,469.66,1,0.0,469.66,Credit Card,2
ORD-2024-0452,2024-07-22,Corporate,Latin America,Electronics,Laptop Pro 15,1218.58,1,0.0,1218.58,PayPal,4
ORD-2024-0453,2024-05-25,Corporate,Asia-Pacific,Apparel,Tech Jacket,104.81,1,0.1,94.33,Apple Pay,4
ORD-2024-0454,2024-10-03,Small Business,Latin America,Office Supplies,Document Scanner,190.75,1,0.15,162.14,Apple Pay,4
ORD-2024-0455,2024-09-30,Corporate,Asia-Pacific,Office Supplies,Stapler Heavy Duty,21.1,2,0.0,42.2,Apple Pay,4
ORD-2024-0456,2024-06-04,Corporate,Asia-Pacific,Electronics,Laptop Pro 15,1156.36,2,0.1,2081.45,Credit Card,5
ORD-2024-0457,2024-09-08,Consumer,Europe,Apparel,Casual Sneakers,83.24,1,0.0,83.24,Bank Transfer,3
ORD-2024-0458,2024-10-14,Consumer,Latin America,Apparel,Waterproof Backpack,65.95,1,0.1,59.36,Bank Transfer,3
ORD-2024-0459,2024-05-02,Consumer,Europe,Office Supplies,Stapler Heavy Duty,21.49,2,0.05,40.83,PayPal,3
ORD-2024-0460,2024-02-26,Consumer,North America,Apparel,Waterproof Backpack,62.97,1,0.05,59.82,Credit Card,5
ORD-2024-0461,2024-01-12,Consumer,North America,Furniture,Ergonomic Office Chair,278.28,1,0.0,278.28,Credit Card,3
ORD-2024-0462,2024-09-09,Corporate,Asia-Pacific,Furniture,Bookshelf 5-Tier,119.98,2,0.1,215.96,Credit Card,4
ORD-2024-0463,2024-03-15,Corporate,Europe,Electronics,Smart Watch,219.34,3,0.0,658.02,Apple Pay,5
ORD-2024-0464,2024-03-03,Consumer,North America,Furniture,Desk Lamp LED,35.83,3,0.0,107.49,Apple Pay,5
ORD-2024-0465,2024-02-18,Small Business,Europe,Furniture,Desk Lamp LED,36.53,1,0.2,29.22,Credit Card,5
ORD-2024-0466,2024-10-08,Small Business,North America,Electronics,Smart Watch,216.93,2,0.0,433.86,PayPal,5
ORD-2024-0467,2024-04-30,Consumer,Latin America,Apparel,Casual Sneakers,85.72,1,0.1,77.15,Credit Card,5
ORD-2024-0468,2024-10-24,Small Business,North America,Apparel,Tech Jacket,106.23,1,0.0,106.23,Bank Transfer,5
ORD-2024-0469,2024-01-31,Corporate,Europe,Electronics,Smart Watch,226.41,2,0.1,407.54,PayPal,4
ORD-2024-0470,2024-10-12,Corporate,Europe,Office Supplies,Document Scanner,187.68,3,0.0,563.04,Credit Card,4
ORD-2024-0471,2024-08-12,Corporate,Latin America,Office Supplies,Document Scanner,187.11,1,0.0,187.11,PayPal,2
ORD-2024-0472,2024-03-20,Small Business,Latin America,Apparel,Casual Sneakers,84.61,4,0.05,321.52,PayPal,5
ORD-2024-0473,2024-07-05,Consumer,Latin America,Furniture,Bookshelf 5-Tier,120.47,3,0.05,343.34,Apple Pay,5
ORD-2024-0474,2024-03-19,Consumer,North America,Office Supplies,Stapler Heavy Duty,21.11,2,0.0,42.22,PayPal,3
ORD-2024-0475,2024-01-17,Small Business,Latin America,Furniture,Ergonomic Office Chair,281.99,2,0.0,563.98,Apple Pay,4
ORD-2024-0476,2024-05-11,Small Business,Europe,Electronics,Smart Watch,209.29,1,0.1,188.36,Apple Pay,5
ORD-2024-0477,2024-02-10,Small Business,Asia-Pacific,Apparel,Cotton Hoodie,57.15,1,0.1,51.44,Credit Card,5
ORD-2024-0478,2024-05-16,Consumer,North America,Electronics,Laptop Pro 15,1165.91,4,0.0,4663.64,PayPal,4
ORD-2024-0479,2024-04-07,Small Business,Latin America,Furniture,Standing Desk,452.63,2,0.15,769.47,Credit Card,5
ORD-2024-0480,2024-10-22,Small Business,Europe,Office Supplies,Document Scanner,182.48,3,0.0,547.44,Apple Pay,4
ORD-2024-0481,2024-03-21,Corporate,Asia-Pacific,Apparel,Casual Sneakers,89.22,5,0.05,423.8,Apple Pay,5
ORD-2024-0482,2024-06-14,Corporate,Asia-Pacific,Furniture,Standing Desk,461.01,1,0.05,437.96,Apple Pay,5
ORD-2024-0483,2024-01-01,Consumer,Asia-Pacific,Electronics,Smart Watch,230.86,2,0.05,438.63,Bank Transfer,5
ORD-2024-0484,2024-04-19,Consumer,Europe,Office Supplies,Premium Notebook 3-Pack,18.58,3,0.15,47.38,Credit Card,4
ORD-2024-0485,2024-03-20,Consumer,Asia-Pacific,Furniture,Bookshelf 5-Tier,116.8,1,0.05,110.96,Apple Pay,4
ORD-2024-0486,2024-04-21,Small Business,North America,Electronics,Smart Watch,227.17,3,0.0,681.51,Bank Transfer,2
ORD-2024-0487,2024-10-22,Corporate,Latin America,Apparel,Cotton Hoodie,54.09,3,0.15,137.93,Credit Card,5
ORD-2024-0488,2024-04-26,Corporate,Europe,Electronics,USB-C Hub,44.19,1,0.05,41.98,PayPal,3
ORD-2024-0489,2024-07-20,Corporate,Europe,Apparel,Cotton Hoodie,54.42,1,0.0,54.42,Credit Card,4
ORD-2024-0490,2024-01-26,Consumer,Europe,Apparel,Casual Sneakers,87.33,1,0.05,82.96,Apple Pay,4
ORD-2024-0491,2024-09-06,Consumer,Europe,Apparel,Tech Jacket,110.27,2,0.2,176.43,Bank Transfer,5
ORD-2024-0492,2024-06-14,Corporate,Asia-Pacific,Electronics,Laptop Pro 15,1181.8,3,0.0,3545.4,Credit Card,5
ORD-2024-0493,2024-03-27,Consumer,Europe,Office Supplies,Document Scanner,198.06,2,0.0,396.12,Bank Transfer,3
ORD-2024-0494,2024-02-13,Consumer,Asia-Pacific,Electronics,Laptop Pro 15,1157.72,1,0.05,1099.83,Bank Transfer,5
ORD-2024-0495,2024-02-26,Consumer,Europe,Office Supplies,Document Scanner,194.56,2,0.0,389.12,Bank Transfer,4
ORD-2024-0496,2024-03-13,Consumer,Europe,Electronics,USB-C Hub,42.95,2,0.05,81.61,Bank Transfer,3
ORD-2024-0497,2024-05-18,Small Business,Asia-Pacific,Electronics,USB-C Hub,44.5,3,0.0,133.5,Bank Transfer,5
ORD-2024-0498,2024-01-10,Corporate,North America,Office Supplies,Document Scanner,199.06,1,0.0,199.06,Apple Pay,5
ORD-2024-0499,2024-09-29,Consumer,North America,Electronics,Wireless Headphones,150.91,1,0.2,120.73,PayPal,5
ORD-2024-0500,2024-06-05,Corporate,Asia-Pacific,Office Supplies,Document Scanner,187.09,1,0.0,187.09,Bank Transfer,4
